cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
8803,1010036,2017-06-12,100054462,31,678,Footwear,UPI,completed
8804,1010037,2017-06-13,100054463,16,4939,Beauty,Debit Card,completed
8805,1010038,2017-06-14,100054464,50,639,Women's Clothing,Credit Card,completed
8806,1010039,2017-06-15,100054465,48,3530,Gym wear,Debit Card,completed
8807,1010040,2017-06-16,100054466,18,1354,Beauty,Debit Card,completed
8808,1010041,2017-06-17,100054467,14,685,Winter wear,Credit Card,completed
8809,1010042,2017-06-18,100054468,20,3646,Gym wear,Credit Card,completed
8810,1010043,2017-06-19,100054469,32,1937,Accessories,Credit Card,completed
8811,1010044,2017-06-20,100054470,10,2087,Beauty,UPI,completed
8812,1010045,2017-06-21,100054471,14,4825,Gym wear,Debit Card,completed
8813,1010046,2017-06-22,100054472,17,2750,Winter wear,Credit Card,completed
8814,1010047,2017-06-23,100054473,15,4366,Men's Clothing,Credit Card,completed
8815,1010048,2017-06-24,100054474,45,2152,Bags,Credit Card,completed
8816,1010049,2017-06-25,100054475,22,3306,Kid's Clothing,Credit Card,completed
8817,1010050,2017-06-26,100054476,13,3510,Jewellery,UPI,completed
8818,1010051,2017-06-27,100054477,26,3646,Accessories,Debit Card,completed
8819,1010052,2017-06-28,100054478,46,1740,Men's Clothing,Debit Card,completed
8820,1010053,2017-06-29,100054479,5,2885,Women's Clothing,Debit Card,completed
8821,1010054,2017-06-30,100054480,44,4379,Jewellery,Credit Card,completed
8822,1010055,2017-07-01,100054481,8,4071,Men's Clothing,Debit Card,completed
8823,1010056,2017-07-02,100054482,49,3183,Kid's Clothing,Credit Card,completed
8824,1010057,2017-07-03,100054483,43,1915,Women's Clothing,Debit Card,completed
8825,1010058,2017-07-04,100054484,3,4501,Bags,UPI,completed
8826,1010059,2017-07-05,100054485,45,2269,Beauty,Debit Card,completed
8827,1010060,2017-07-06,100054486,6,4119,Winter wear,UPI,completed
8828,1010061,2017-07-07,100054487,13,3529,Bags,Debit Card,completed
8829,1010062,2017-07-08,100054488,24,1482,Gym wear,Debit Card,completed
8830,1010063,2017-07-09,100054489,7,1397,Jewellery,UPI,completed
8831,1010064,2017-07-10,100054490,40,870,Men's Clothing,UPI,completed
8832,1010065,2017-07-11,100054491,17,4181,Bags,Debit Card,completed
8833,1010066,2017-07-12,100054492,48,1955,Bags,Credit Card,completed
8834,1010067,2017-07-13,100054493,6,4809,Beauty,UPI,completed
8835,1010068,2017-07-14,100054494,12,1233,Men's Clothing,UPI,completed
8836,1010069,2017-07-15,100054495,28,776,Women's Clothing,Debit Card,completed
8837,1010070,2017-07-16,100054496,45,2680,Footwear,Credit Card,completed
8838,1010071,2017-07-17,100054497,3,4660,Jewellery,UPI,completed
8839,1010072,2017-07-18,100054498,33,4558,Footwear,UPI,completed
8840,1010073,2017-07-19,100054499,33,1427,Gym wear,UPI,completed
8841,1010074,2017-07-20,100054500,3,477,Footwear,UPI,completed
8842,1010075,2017-07-21,100054501,4,4789,Beauty,Credit Card,completed
8843,1010076,2017-07-22,100054502,50,2139,Beauty,Credit Card,completed
8844,1010077,2017-07-23,100054503,45,671,Gym wear,Credit Card,completed
8845,1010078,2017-07-24,100054504,44,2909,Bags,UPI,completed
8846,1010079,2017-07-25,100054505,24,4302,Accessories,Credit Card,completed
8847,1010080,2017-07-26,100054506,17,971,Bags,Debit Card,completed
8848,1010081,2017-07-27,100054507,17,902,Gym wear,Debit Card,completed
8849,1010082,2017-07-28,100054508,47,1751,Winter wear,Debit Card,completed
8850,1010083,2017-07-29,100054509,21,986,Beauty,UPI,completed
8851,1010084,2017-07-30,100054510,50,1418,Beauty,Credit Card,completed
8852,1010085,2017-07-31,100054511,5,4545,Jewellery,UPI,completed
8853,1010086,2017-08-01,100054512,38,1036,Kid's Clothing,Debit Card,completed
8854,1010087,2017-08-02,100054513,15,4996,Bags,UPI,completed
8855,1010088,2017-08-03,100054514,34,554,Kid's Clothing,Debit Card,completed
8856,1010089,2017-08-04,100054515,4,1131,Kid's Clothing,Debit Card,completed
8857,1010090,2017-08-05,100054516,13,1626,Beauty,UPI,completed
8858,1010091,2017-08-06,100054517,24,1703,Jewellery,Debit Card,completed
8859,1010092,2017-08-07,100054518,32,1540,Men's Clothing,Debit Card,completed
8860,1010093,2017-08-08,100054519,23,737,Beauty,UPI,completed
8861,1010094,2017-08-09,100054520,5,2094,Accessories,Credit Card,completed
8862,1010095,2017-08-10,100054521,3,639,Women's Clothing,UPI,completed
8863,1010096,2017-08-11,100054522,10,3951,Footwear,Debit Card,completed
8864,1010097,2017-08-12,100054523,17,762,Beauty,Credit Card,completed
8865,1010098,2017-08-13,100054524,34,3712,Gym wear,Debit Card,completed
8866,1010099,2017-08-14,100054525,3,3160,Footwear,Debit Card,completed
8867,1010100,2017-08-15,100054526,34,809,Kid's Clothing,Credit Card,completed
8868,1010101,2017-08-16,100054527,44,311,Footwear,UPI,completed
8869,1010102,2017-08-17,100054528,33,3486,Footwear,UPI,completed
8870,1010103,2017-08-18,100054529,21,3465,Bags,UPI,completed
8871,1010104,2017-08-19,100054530,31,2595,Bags,Credit Card,completed
8872,1010105,2017-08-20,100054531,22,2359,Kid's Clothing,UPI,completed
8873,1010106,2017-08-21,100054532,8,4870,Bags,Credit Card,completed
8874,1010107,2017-08-22,100054533,29,1021,Jewellery,Credit Card,completed
8875,1010108,2017-08-23,100054534,48,4528,Jewellery,Credit Card,completed
8876,1010109,2017-08-24,100054535,23,4881,Bags,UPI,completed
8877,1010110,2017-08-25,100054536,49,2512,Bags,UPI,completed
8878,1010111,2017-08-26,100054537,3,2682,Accessories,UPI,completed
8879,1010112,2017-08-27,100054538,31,1034,Winter wear,Debit Card,completed
8880,1010113,2017-08-28,100054539,29,614,Jewellery,Debit Card,completed
8881,1010114,2017-08-29,100054540,15,3864,Women's Clothing,UPI,completed
8882,1010115,2017-08-30,100054541,16,4037,Winter wear,UPI,completed
8883,1010116,2017-08-31,100054542,9,1637,Jewellery,UPI,completed
8884,1010117,2017-09-01,100054543,6,1266,Bags,UPI,completed
8885,1010118,2017-09-02,100054544,12,1610,Accessories,UPI,completed
8886,1010119,2017-09-03,100054545,45,2774,Footwear,Debit Card,completed
8887,1010120,2017-09-04,100054546,37,2534,Winter wear,Debit Card,completed
8888,1010121,2017-09-05,100054547,19,3286,Winter wear,Credit Card,completed
8889,1010122,2017-09-06,100054548,34,4037,Footwear,Credit Card,completed
8890,1010123,2017-09-07,100054549,50,2741,Accessories,UPI,completed
8891,1010124,2017-09-08,100054550,18,3790,Footwear,Debit Card,completed
8892,1010125,2017-09-09,100054551,8,4073,Men's Clothing,Debit Card,completed
8893,1010126,2017-09-10,100054552,20,1391,Women's Clothing,Credit Card,completed
8894,1010127,2017-09-11,100054553,15,2761,Beauty,UPI,completed
8895,1010128,2017-09-12,100054554,31,319,Bags,Credit Card,completed
8896,1010129,2017-09-13,100054555,39,2924,Accessories,UPI,completed
8897,1010130,2017-09-14,100054556,13,3138,Beauty,Credit Card,completed
8898,1010131,2017-09-15,100054557,35,2465,Winter wear,Debit Card,completed
8899,1010132,2017-09-16,100054558,36,883,Kid's Clothing,Credit Card,completed
8900,1010133,2017-09-17,100054559,31,2826,Women's Clothing,Debit Card,completed
8901,1010134,2017-09-18,100054560,21,4822,Beauty,Debit Card,completed
8902,1010135,2017-09-19,100054561,14,4640,Footwear,UPI,completed
8903,1010136,2017-09-20,100054562,11,867,Men's Clothing,Credit Card,completed
8904,1010137,2017-09-21,100054563,48,3538,Accessories,Credit Card,completed
8905,1010138,2017-09-22,100054564,39,265,Gym wear,Credit Card,completed
8906,1010139,2017-09-23,100054565,20,648,Gym wear,Credit Card,completed
8907,1010140,2017-09-24,100054566,36,392,Men's Clothing,Debit Card,completed
8908,1010141,2017-09-25,100054567,33,1941,Jewellery,Debit Card,completed
8909,1010142,2017-09-26,100054568,12,4448,Kid's Clothing,UPI,completed
8910,1010143,2017-09-27,100054569,50,1683,Men's Clothing,Credit Card,completed
8911,1010144,2017-09-28,100054570,11,3392,Women's Clothing,UPI,completed
8912,1010145,2017-09-29,100054571,26,4759,Bags,Credit Card,completed
8913,1010146,2017-09-30,100054572,13,3192,Bags,Debit Card,completed
8914,1010147,2017-10-01,100054573,12,2168,Accessories,UPI,completed
8915,1010148,2017-10-02,100054574,38,273,Men's Clothing,Debit Card,completed
8916,1010149,2017-10-03,100054575,31,408,Accessories,UPI,completed
8917,1010150,2017-10-04,100054576,25,751,Accessories,Credit Card,completed
8918,1010151,2017-10-05,100054577,32,2486,Jewellery,UPI,completed
8919,1010152,2017-10-06,100054578,38,1719,Women's Clothing,Credit Card,completed
8920,1010153,2017-10-07,100054579,27,3426,Kid's Clothing,Debit Card,completed
8921,1010154,2017-10-08,100054580,50,3143,Winter wear,Credit Card,completed
8922,1010155,2017-10-09,100054581,3,1078,Beauty,Debit Card,completed
8923,1010156,2017-10-10,100054582,31,1213,Footwear,Debit Card,completed
8924,1010157,2017-10-11,100054583,10,2420,Gym wear,UPI,completed
8925,1010158,2017-10-12,100054584,30,4457,Jewellery,UPI,completed
8926,1010159,2017-10-13,100054585,1,4997,Winter wear,Credit Card,completed
8927,1010160,2017-10-14,100054586,10,2728,Jewellery,Debit Card,completed
8928,1010161,2017-10-15,100054587,7,4330,Men's Clothing,UPI,completed
8929,1010162,2017-10-16,100054588,33,4578,Beauty,Credit Card,completed
8930,1010163,2017-10-17,100054589,22,1849,Gym wear,Debit Card,completed
8931,1010164,2017-10-18,100054590,9,2766,Footwear,Credit Card,completed
8932,1010165,2017-10-19,100054591,5,4434,Women's Clothing,Credit Card,completed
8933,1010166,2017-10-20,100054592,33,4688,Winter wear,Credit Card,completed
8934,1010167,2017-10-21,100054593,22,4753,Footwear,Debit Card,completed
8935,1010168,2017-10-22,100054594,7,4504,Kid's Clothing,Debit Card,completed
8936,1010169,2017-10-23,100054595,46,1249,Footwear,Debit Card,completed
8937,1010170,2017-10-24,100054596,13,1730,Beauty,Credit Card,completed
8938,1010171,2017-10-25,100054597,45,1788,Jewellery,UPI,completed
8939,1010172,2017-10-26,100054598,33,1996,Winter wear,UPI,completed
8940,1010173,2017-10-27,100054599,17,4104,Bags,Debit Card,completed
8941,1010174,2017-10-28,100054600,48,4496,Gym wear,Debit Card,completed
8942,1010175,2017-10-29,100054601,45,4367,Beauty,Debit Card,completed
8943,1010176,2017-10-30,100054602,6,4295,Men's Clothing,Credit Card,completed
8944,1010177,2017-10-31,100054603,34,3556,Accessories,Credit Card,completed
8945,1010178,2017-11-01,100054604,3,2226,Winter wear,Debit Card,completed
8946,1010179,2017-11-02,100054605,39,2484,Footwear,Credit Card,completed
8947,1010180,2017-11-03,100054606,36,589,Winter wear,UPI,completed
8948,1010181,2017-11-04,100054607,40,4128,Accessories,Debit Card,completed
8949,1010182,2017-11-05,100054608,9,2072,Bags,UPI,completed
8950,1010183,2017-11-06,100054609,10,3076,Accessories,UPI,completed
8951,1010184,2017-11-07,100054610,21,570,Kid's Clothing,UPI,completed
8952,1010185,2017-11-08,100054611,49,2243,Beauty,UPI,completed
8953,1010186,2017-11-09,100054612,27,2701,Jewellery,Credit Card,completed
8954,1010187,2017-11-10,100054613,29,4504,Accessories,UPI,completed
8955,1010188,2017-11-11,100054614,38,1769,Accessories,UPI,completed
8956,1010189,2017-11-12,100054615,5,4102,Gym wear,Credit Card,completed
8957,1010190,2017-11-13,100054616,24,2935,Women's Clothing,Credit Card,completed
8958,1010191,2017-11-14,100054617,42,1457,Accessories,UPI,completed
8959,1010192,2017-11-15,100054618,35,3210,Women's Clothing,UPI,completed
8960,1010193,2017-11-16,100054619,7,3704,Winter wear,Debit Card,completed
8961,1010194,2017-11-17,100054620,31,2869,Women's Clothing,Debit Card,completed
8962,1010195,2017-11-18,100054621,8,596,Winter wear,UPI,completed
8963,1010196,2017-11-19,100054622,2,4156,Men's Clothing,Debit Card,completed
8964,1010197,2017-11-20,100054623,19,4315,Accessories,UPI,completed
8965,1010198,2017-11-21,100054624,28,1257,Footwear,Debit Card,completed
8966,1010199,2017-11-22,100054625,31,2556,Accessories,Credit Card,completed
8967,1010200,2017-11-23,100054626,7,2349,Women's Clothing,Credit Card,completed
8968,1010201,2017-11-24,100054627,34,2763,Footwear,UPI,completed
8969,1010202,2017-11-25,100054628,23,274,Men's Clothing,UPI,completed
8970,1010203,2017-11-26,100054629,18,390,Men's Clothing,Debit Card,completed
8971,1010204,2017-11-27,100054630,13,3452,Beauty,Debit Card,completed
8972,1010205,2017-11-28,100054631,20,2611,Jewellery,Credit Card,completed
8973,1010206,2017-11-29,100054632,20,1849,Men's Clothing,Credit Card,completed
8974,1010207,2017-11-30,100054633,37,1312,Gym wear,UPI,completed
8975,1010208,2017-12-01,100054634,7,3214,Men's Clothing,Credit Card,completed
8976,1010209,2017-12-02,100054635,21,3450,Accessories,Credit Card,completed
8977,1010210,2017-12-03,100054636,8,1363,Winter wear,Debit Card,completed
8978,1010211,2017-12-04,100054637,11,843,Kid's Clothing,Credit Card,completed
8979,1010212,2017-12-05,100054638,17,905,Men's Clothing,Debit Card,completed
8980,1010213,2017-12-06,100054639,49,571,Beauty,Debit Card,completed
8981,1010214,2017-12-07,100054640,43,2149,Accessories,Credit Card,completed
8982,1010215,2017-12-08,100054641,30,4070,Footwear,UPI,completed
8983,1010216,2017-12-09,100054642,3,3900,Gym wear,Credit Card,completed
8984,1010217,2017-12-10,100054643,5,527,Winter wear,Credit Card,completed
8985,1010218,2017-12-11,100054644,23,4067,Footwear,Credit Card,completed
8986,1010219,2017-12-12,100054645,46,915,Footwear,UPI,completed
8987,1010220,2017-12-13,100054646,13,1677,Accessories,Debit Card,completed
8988,1010221,2017-12-14,100054647,22,3068,Jewellery,Debit Card,completed
8989,1010222,2017-12-15,100054648,39,984,Beauty,Credit Card,completed
8990,1010223,2017-12-16,100054649,27,4189,Kid's Clothing,Credit Card,completed
8991,1010224,2017-12-17,100054650,48,1048,Bags,Debit Card,completed
8992,1010225,2017-12-18,100054651,6,1638,Beauty,Debit Card,completed
8993,1010226,2017-12-19,100054652,23,1291,Winter wear,Debit Card,completed
8994,1010227,2017-12-20,100054653,24,2095,Men's Clothing,Debit Card,completed
8995,1010228,2017-12-21,100054654,24,739,Beauty,UPI,completed
8996,1010229,2017-12-22,100054655,43,2194,Accessories,Credit Card,completed
8997,1010230,2017-12-23,100054656,39,3667,Gym wear,UPI,completed
8998,1010231,2017-12-24,100054657,15,2006,Gym wear,Debit Card,completed
8999,1010232,2017-12-25,100054658,41,1478,Bags,UPI,completed
9000,1010233,2017-12-26,100054659,45,910,Women's Clothing,UPI,completed
9001,1010234,2017-12-27,100054660,8,4704,Beauty,Credit Card,completed
9002,1010235,2017-12-28,100054661,25,2863,Men's Clothing,UPI,completed
9003,1010236,2017-12-29,100054662,33,1290,Men's Clothing,Debit Card,completed
9004,1010237,2017-12-30,100054663,50,1948,Winter wear,Debit Card,completed
9005,1010238,2017-12-31,100054664,19,3657,Women's Clothing,Credit Card,completed
9006,1010239,2018-01-01,100054665,35,1435,Men's Clothing,Debit Card,completed
9007,1010240,2018-01-02,100054666,5,506,Jewellery,Credit Card,completed
9008,1010241,2018-01-03,100054667,9,4442,Bags,UPI,completed
9009,1010242,2018-01-04,100054668,22,3034,Men's Clothing,Credit Card,completed
9010,1010243,2018-01-05,100054669,49,1052,Footwear,Credit Card,completed
9011,1010244,2018-01-06,100054670,12,2277,Gym wear,Debit Card,completed
9012,1010245,2018-01-07,100054671,24,4187,Women's Clothing,UPI,completed
9013,1010246,2018-01-08,100054672,26,3852,Winter wear,Debit Card,completed
9014,1010247,2018-01-09,100054673,17,1507,Beauty,UPI,completed
9015,1010248,2018-01-10,100054674,39,586,Jewellery,Credit Card,completed
9016,1010249,2018-01-11,100054675,46,3416,Bags,Credit Card,completed
9017,1010250,2018-01-12,100054676,40,3349,Accessories,UPI,completed
9018,1010251,2018-01-13,100054677,9,1928,Footwear,UPI,completed
9019,1010252,2018-01-14,100054678,33,2727,Gym wear,UPI,completed
9020,1010253,2018-01-15,100054679,19,571,Kid's Clothing,Credit Card,completed
9021,1010254,2018-01-16,100054680,31,929,Jewellery,Debit Card,completed
9022,1010255,2018-01-17,100054681,42,2328,Footwear,Credit Card,completed
9023,1010256,2018-01-18,100054682,18,1819,Winter wear,Credit Card,completed
9024,1010257,2018-01-19,100054683,19,256,Kid's Clothing,Credit Card,completed
9025,1010258,2018-01-20,100054684,39,916,Women's Clothing,Debit Card,completed
9026,1010259,2018-01-21,100054685,11,549,Bags,Debit Card,completed
9027,1010260,2018-01-22,100054686,10,2468,Accessories,Debit Card,completed
9028,1010261,2018-01-23,100054687,39,4492,Gym wear,Debit Card,completed
9029,1010262,2018-01-24,100054688,7,3472,Women's Clothing,Credit Card,completed
9030,1010263,2018-01-25,100054689,35,2019,Kid's Clothing,Debit Card,completed
9031,1010264,2018-01-26,100054690,26,2215,Accessories,Credit Card,completed
9032,1010265,2018-01-27,100054691,38,1467,Gym wear,UPI,completed
9033,1010266,2018-01-28,100054692,6,1505,Accessories,Credit Card,completed
9034,1010267,2018-01-29,100054693,31,2350,Kid's Clothing,Credit Card,completed
9035,1010268,2018-01-30,100054694,18,3024,Accessories,Debit Card,completed
9036,1010269,2018-01-31,100054695,34,688,Winter wear,Credit Card,completed
9037,1010270,2018-02-01,100054696,4,3300,Kid's Clothing,Debit Card,completed
9038,1010271,2018-02-02,100054697,40,3717,Women's Clothing,Debit Card,completed
9039,1010272,2018-02-03,100054698,19,1673,Bags,UPI,completed
9040,1010273,2018-02-04,100054699,48,1737,Gym wear,UPI,completed
9041,1010274,2018-02-05,100054700,48,3040,Beauty,Credit Card,completed
9042,1010275,2018-02-06,100054701,45,2375,Accessories,Credit Card,completed
9043,1010276,2018-02-07,100054702,7,1298,Kid's Clothing,UPI,completed
9044,1010277,2018-02-08,100054703,35,834,Women's Clothing,Credit Card,completed
9045,1010278,2018-02-09,100054704,50,1768,Gym wear,Debit Card,completed
9046,1010279,2018-02-10,100054705,42,2333,Men's Clothing,UPI,completed
9047,1010280,2018-02-11,100054706,36,645,Winter wear,UPI,completed
9048,1010281,2018-02-12,100054707,45,4708,Kid's Clothing,UPI,completed
9049,1010282,2018-02-13,100054708,37,3498,Women's Clothing,UPI,completed
9050,1010283,2018-02-14,100054709,10,4061,Gym wear,Debit Card,completed
9051,1010284,2018-02-15,100054710,41,1342,Jewellery,Credit Card,completed
9052,1010285,2018-02-16,100054711,23,501,Bags,Debit Card,completed
9053,1010286,2018-02-17,100054712,24,1193,Winter wear,Debit Card,completed
9054,1010287,2018-02-18,100054713,24,1667,Jewellery,Debit Card,completed
9055,1010288,2018-02-19,100054714,47,3866,Women's Clothing,Debit Card,completed
9056,1010289,2018-02-20,100054715,42,2412,Accessories,Credit Card,completed
9057,1010290,2018-02-21,100054716,28,2862,Bags,Debit Card,completed
9058,1010291,2018-02-22,100054717,49,4853,Accessories,Debit Card,completed
9059,1010292,2018-02-23,100054718,10,4661,Men's Clothing,Debit Card,completed
9060,1010293,2018-02-24,100054719,16,3805,Men's Clothing,Credit Card,completed
9061,1010294,2018-02-25,100054720,30,1746,Gym wear,Credit Card,completed
9062,1010295,2018-02-26,100054721,13,3456,Men's Clothing,Debit Card,completed
9063,1010296,2018-02-27,100054722,30,4723,Women's Clothing,UPI,completed
9064,1010297,2018-02-28,100054723,15,4642,Winter wear,Credit Card,completed
9065,1010298,2018-03-01,100054724,15,1376,Gym wear,Debit Card,completed
9066,1010299,2018-03-02,100054725,49,1782,Women's Clothing,Debit Card,completed
9067,1010300,2018-03-03,100054726,11,2852,Jewellery,Debit Card,completed
9068,1010301,2018-03-04,100054727,4,3620,Jewellery,Debit Card,completed
9069,1010302,2018-03-05,100054728,10,1273,Gym wear,Debit Card,completed
9070,1010303,2018-03-06,100054729,13,4363,Accessories,Debit Card,completed
9071,1010304,2018-03-07,100054730,35,2974,Footwear,Debit Card,completed
9072,1010305,2018-03-08,100054731,40,1932,Accessories,Credit Card,completed
9073,1010306,2018-03-09,100054732,10,1360,Bags,UPI,completed
9074,1010307,2018-03-10,100054733,2,4066,Jewellery,Debit Card,completed
9075,1010308,2018-03-11,100054734,10,1279,Footwear,Credit Card,completed
9076,1010309,2018-03-12,100054735,42,3025,Footwear,Debit Card,completed
9077,1010310,2018-03-13,100054736,48,1040,Beauty,Credit Card,completed
9078,1010311,2018-03-14,100054737,17,2169,Women's Clothing,UPI,completed
9079,1010312,2018-03-15,100054738,23,1776,Kid's Clothing,UPI,completed
9080,1010313,2018-03-16,100054739,48,3111,Winter wear,UPI,completed
9081,1010314,2018-03-17,100054740,21,4134,Jewellery,Debit Card,completed
9082,1010315,2018-03-18,100054741,33,845,Footwear,Credit Card,completed
9083,1010316,2018-03-19,100054742,40,472,Winter wear,Debit Card,completed
9084,1010317,2018-03-20,100054743,34,3465,Footwear,Debit Card,completed
9085,1010318,2018-03-21,100054744,50,1521,Kid's Clothing,Debit Card,completed
9086,1010319,2018-03-22,100054745,7,1038,Footwear,Debit Card,completed
9087,1010320,2018-03-23,100054746,11,3183,Gym wear,Debit Card,completed
9088,1010321,2018-03-24,100054747,23,2992,Jewellery,UPI,completed
9089,1010322,2018-03-25,100054748,26,4738,Jewellery,Debit Card,completed
9090,1010323,2018-03-26,100054749,28,2598,Beauty,Debit Card,completed
9091,1010324,2018-03-27,100054750,39,3305,Women's Clothing,Debit Card,completed
9092,1010325,2018-03-28,100054751,12,2732,Winter wear,Debit Card,completed
9093,1010326,2018-03-29,100054752,22,2115,Beauty,UPI,completed
9094,1010327,2018-03-30,100054753,41,2802,Footwear,Debit Card,completed
9095,1010328,2018-03-31,100054754,41,3969,Kid's Clothing,Credit Card,completed
9096,1010329,2018-04-01,100054755,10,1624,Women's Clothing,Debit Card,completed
9097,1010330,2018-04-02,100054756,23,3779,Jewellery,Credit Card,completed
9098,1010331,2018-04-03,100054757,24,3509,Men's Clothing,UPI,completed
9099,1010332,2018-04-04,100054758,4,1621,Bags,Credit Card,completed
9100,1010333,2018-04-05,100054759,47,4402,Winter wear,Debit Card,completed
9101,1010334,2018-04-06,100054760,10,2470,Winter wear,Debit Card,completed
9102,1010335,2018-04-07,100054761,31,735,Kid's Clothing,Credit Card,completed
9103,1010336,2018-04-08,100054762,43,4115,Beauty,UPI,completed
9104,1010337,2018-04-09,100054763,6,588,Bags,Debit Card,completed
9105,1010338,2018-04-10,100054764,22,2771,Winter wear,UPI,completed
9106,1010339,2018-04-11,100054765,4,440,Kid's Clothing,Debit Card,completed
9107,1010340,2018-04-12,100054766,26,711,Men's Clothing,Credit Card,completed
9108,1010341,2018-04-13,100054767,49,4101,Men's Clothing,Credit Card,completed
9109,1010342,2018-04-14,100054768,9,4765,Winter wear,UPI,completed
9110,1010343,2018-04-15,100054769,18,4362,Winter wear,Credit Card,completed
9111,1010344,2018-04-16,100054770,34,2360,Jewellery,Debit Card,completed
9112,1010345,2018-04-17,100054771,34,2987,Jewellery,Debit Card,completed
9113,1010346,2018-04-18,100054772,29,3716,Jewellery,UPI,completed
9114,1010347,2018-04-19,100054773,13,2555,Kid's Clothing,UPI,completed
9115,1010348,2018-04-20,100054774,3,4305,Jewellery,UPI,completed
9116,1010349,2018-04-21,100054775,21,1980,Winter wear,UPI,completed
9117,1010350,2018-04-22,100054776,9,4232,Bags,Debit Card,completed
9118,1010351,2018-04-23,100054777,21,2490,Bags,UPI,completed
9119,1010352,2018-04-24,100054778,23,3766,Gym wear,Debit Card,completed
9120,1010353,2018-04-25,100054779,28,2478,Women's Clothing,Debit Card,completed
9121,1010354,2018-04-26,100054780,26,1490,Accessories,UPI,completed
9122,1010355,2018-04-27,100054781,27,4985,Kid's Clothing,Debit Card,completed
9123,1010356,2018-04-28,100054782,44,3781,Winter wear,Debit Card,completed
9124,1010357,2018-04-29,100054783,12,716,Kid's Clothing,UPI,completed
9125,1010358,2018-04-30,100054784,32,2811,Gym wear,Credit Card,completed
9126,1010359,2018-05-01,100054785,19,353,Bags,UPI,completed
9127,1010360,2018-05-02,100054786,39,1789,Kid's Clothing,UPI,completed
9128,1010361,2018-05-03,100054787,13,1178,Winter wear,Debit Card,completed
9129,1010362,2018-05-04,100054788,43,1007,Women's Clothing,UPI,completed
9130,1010363,2018-05-05,100054789,38,506,Women's Clothing,UPI,completed
9131,1010364,2018-05-06,100054790,40,1895,Winter wear,Credit Card,completed
9132,1010365,2018-05-07,100054791,43,3663,Men's Clothing,Credit Card,completed
9133,1010366,2018-05-08,100054792,28,1584,Men's Clothing,Credit Card,completed
9134,1010367,2018-05-09,100054793,23,645,Jewellery,Debit Card,completed
9135,1010368,2018-05-10,100054794,21,4173,Men's Clothing,UPI,completed
9136,1010369,2018-05-11,100054795,44,2602,Footwear,Credit Card,completed
9137,1010370,2018-05-12,100054796,5,4311,Gym wear,UPI,completed
9138,1010371,2018-05-13,100054797,10,2702,Kid's Clothing,Debit Card,completed
9139,1010372,2018-05-14,100054798,22,4844,Winter wear,UPI,completed
9140,1010373,2018-05-15,100054799,25,3307,Men's Clothing,UPI,completed
9141,1010374,2018-05-16,100054800,33,4096,Bags,Debit Card,completed
9142,1010375,2018-05-17,100054801,26,4462,Women's Clothing,Credit Card,completed
9143,1010376,2018-05-18,100054802,26,807,Beauty,Debit Card,completed
9144,1010377,2018-05-19,100054803,44,3710,Gym wear,Credit Card,completed
9145,1010378,2018-05-20,100054804,23,2084,Gym wear,UPI,completed
9146,1010379,2018-05-21,100054805,30,4410,Jewellery,Credit Card,completed
9147,1010380,2018-05-22,100054806,32,3648,Men's Clothing,Credit Card,completed
9148,1010381,2018-05-23,100054807,34,4437,Beauty,Debit Card,completed
9149,1010382,2018-05-24,100054808,45,1657,Men's Clothing,UPI,completed
9150,1010383,2018-05-25,100054809,20,1746,Winter wear,UPI,completed
9151,1010384,2018-05-26,100054810,13,3134,Kid's Clothing,Credit Card,completed
9152,1010385,2018-05-27,100054811,12,1302,Beauty,Debit Card,completed
9153,1010386,2018-05-28,100054812,12,4394,Accessories,Debit Card,completed
9154,1010387,2018-05-29,100054813,5,3119,Footwear,Credit Card,completed
9155,1010388,2018-05-30,100054814,29,690,Jewellery,Credit Card,completed
9156,1010389,2018-05-31,100054815,8,2269,Beauty,UPI,completed
9157,1010390,2018-06-01,100054816,41,2475,Winter wear,Credit Card,completed
9158,1010391,2018-06-02,100054817,13,4133,Footwear,UPI,completed
9159,1010392,2018-06-03,100054818,27,257,Accessories,UPI,completed
9160,1010393,2018-06-04,100054819,23,3341,Winter wear,Credit Card,completed
9161,1010394,2018-06-05,100054820,1,4811,Gym wear,Credit Card,completed
9162,1010395,2018-06-06,100054821,30,315,Gym wear,Debit Card,completed
9163,1010396,2018-06-07,100054822,49,1804,Bags,Debit Card,completed
9164,1010397,2018-06-08,100054823,7,2530,Bags,UPI,completed
9165,1010398,2018-06-09,100054824,38,3278,Bags,UPI,completed
9166,1010399,2018-06-10,100054825,16,2514,Footwear,UPI,completed
9167,1010400,2018-06-11,100054826,14,1161,Footwear,Debit Card,completed
9168,1010401,2018-06-12,100054827,30,2430,Women's Clothing,Credit Card,completed
9169,1010402,2018-06-13,100054828,38,2757,Men's Clothing,Credit Card,completed
9170,1010403,2018-06-14,100054829,42,1468,Women's Clothing,UPI,completed
9171,1010404,2018-06-15,100054830,20,2347,Men's Clothing,Debit Card,completed
9172,1010405,2018-06-16,100054831,42,2737,Accessories,Debit Card,completed
9173,1010406,2018-06-17,100054832,15,3756,Jewellery,Debit Card,completed
9174,1010407,2018-06-18,100054833,28,3373,Winter wear,Credit Card,completed
9175,1010408,2018-06-19,100054834,40,862,Accessories,Debit Card,completed
